representation,variant,features,role,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max,rmse_ratio_vs_reference_mean,rmse_ratio_vs_reference_median
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,64,0.1,first_order_response,5,0.013228100188354967,0.013688477985032393,0.016978920421108268,0.018234082651480202,0.01591059062716841,0.018678664613664204,0.013247778317722532,0.018823485895505993,1.0010995810988466,1.0011192238515603
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,64,0.1,piecewise_linear,5,0.014721215836238638,0.015148310591456021,0.018403637643559824,0.01865050520492252,0.016981632294857083,0.0189093395699213,0.01594734097166885,0.021529370176429374,1.0007363082222025,0.9983527080560975
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,64,0.1,ramp,5,0.01222060520198102,0.011838025901901738,0.015467148131390582,0.014452471180933629,0.0143550070187428,0.017085490447281863,0.013529671015346127,0.017913100994648486,1.0006924048060708,1.000374203483011
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,64,0.1,regime_change,5,0.28156236404471074,0.2886745098942224,0.33936767236189863,0.3422680741918373,0.32258408022006274,0.35098922241601327,0.3083028447697764,0.37269414021180364,1.071089968840817,1.0709504498549076
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,64,0.1,second_order_response,5,0.01757813725436479,0.017660501483729767,0.02183136129700122,0.021686593388886618,0.021274743054927804,0.0221575934469674,0.021100289351590057,0.02293758724263423,1.0032086849576796,1.0037447542477431
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,64,0.1,sine,5,0.04972733617101733,0.04900755774174856,0.05894288067386096,0.058753693715129784,0.056743232509241376,0.06081595196391298,0.0553487776310755,0.06305274754994519,0.9513311139675166,0.9508612890779354
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,chirp,5,0.3687017229357965,0.3628293151244109,0.41832928533191555,0.4164929694085092,0.4009514919601377,0.43251442929862843,0.4002759571642786,0.4414115788280237,1.1818175824151684,1.1440846651654075
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,first_order_response,5,0.012146983086920768,0.01317465149672998,0.015780844588899612,0.017368390555290054,0.014823562871375888,0.017475557813644658,0.01170253113186047,0.017534180572326995,1.0106667065573247,1.010440010991825
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,piecewise_linear,5,0.014633432465519309,0.013377847828659414,0.018740554791434084,0.017829665749496425,0.017079377067343648,0.019859844958476088,0.01696677400084423,0.021967112181010016,1.0806741676181155,1.058900522779594
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,ramp,5,0.011577314601573161,0.011306904297272295,0.014654230723234277,0.013857887145888363,0.013777019285860248,0.01635752400030869,0.012670140603016102,0.016608582581097982,1.013486273184678,1.0119736332400615
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,regime_change,5,0.4332008063637984,0.43078580235676645,0.48896154167948175,0.4866048996173468,0.47638707975806804,0.49420691058493865,0.46625427012325693,0.5213545483137982,1.2649031299873978,1.1943151415397129
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,second_order_response,5,0.02048030546956082,0.020173349538614424,0.02584264269677261,0.024876737479596452,0.02475272414283196,0.025342942387684954,0.023878572353213022,0.03036223712053666,0.9980248904636989,0.993603991825393
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,test,16,128,0.1,sine,5,0.032693485248899916,0.031571985737939685,0.04518449681774432,0.03946702750370143,0.03726022147363278,0.05816389528046574,0.03195795874581954,0.059073381085102135,0.7978991491794034,0.800582170748211
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,chirp,5,0.016934880081533706,0.0163219008585572,0.02208524199701576,0.02122881953194641,0.018004836153679465,0.02446445648734756,0.016422869749435055,0.030305228062670303,1.2489718674501795,1.0724067050683905
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,first_order_response,5,0.011073052018922877,0.010609118710434283,0.014014243416326917,0.014047507432106096,0.013127651102106948,0.014673934489907281,0.012486871649506407,0.015735252408007848,1.0000167732391838,0.9999759329213298
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,piecewise_linear,5,0.013512210079493464,0.01281359648783559,0.017679603351605587,0.016308140845218703,0.015243612008541397,0.017315659756610913,0.014099285226904052,0.025431318920752868,1.07293629268013,1.0000420572942401
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,ramp,5,0.011762387184354121,0.011945406174491765,0.014248221242041146,0.01410839769010516,0.014081331479820556,0.014277314249550477,0.01393026379471283,0.014843798996016705,0.9999718214520857,0.999961369527586
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,regime_change,5,0.021538783680349703,0.01818493377994339,0.026698003381320314,0.022052001100119404,0.020937075173053796,0.033038929322052865,0.019773853995892914,0.03768815731548258,1.1479161758671939,1.0381424674270543
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,second_order_response,5,0.011255690347590228,0.010937493959611301,0.014182556339654404,0.013812654955999027,0.013803481403831346,0.014786759010679636,0.013589500125138454,0.014920386202623563,1.0000488161157937,1.000038282252337
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,32,0.1,sine,5,0.011990620416972,0.01208891194755347,0.0149327489775438,0.01490967850395208,0.014900006179937305,0.015248551621747103,0.013944134968428798,0.01566137361365371,0.9999091165551125,1.0000406364096377
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,chirp,5,0.013670037717473615,0.01305026023568924,0.01707409296755524,0.01651847685717684,0.01574500246330425,0.017276448029309464,0.015253202265475007,0.020577335222510634,1.0507797695692318,1.04015079314131
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,first_order_response,5,0.010931505780386217,0.010393873751754504,0.013882984187230918,0.013846439775130419,0.012934579457800046,0.014634693455159527,0.01254852570659867,0.015450682541465937,1.000026726658805,1.0000330831206798
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,piecewise_linear,5,0.01312287656874967,0.012606736477972991,0.016295813331081776,0.016332671640164668,0.015158177189403137,0.0178191919895429,0.014143004179001046,0.018026021657297126,0.9985443547385822,0.9994135437214031
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,ramp,5,0.01158929458991077,0.011754471712200487,0.014045436136535472,0.013968485193349103,0.013729732428767268,0.014120619434311954,0.013645866614334704,0.014762477011914327,1.0000732190054258,1.0000573077796007
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,regime_change,5,0.018126599250877062,0.01849391335026186,0.022894077896204033,0.023354966538287992,0.021633963946981496,0.024538473050478647,0.01921616663183114,0.025726819313440896,1.1149287123001224,1.0383632069145643
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,second_order_response,5,0.01120338577068101,0.01095485694110162,0.01406424462174398,0.01382787648028466,0.013789920321338434,0.014571373756042968,0.013333479185467836,0.014798573365585996,1.0004538359032,1.0000241917317705
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,64,0.1,sine,5,0.012113681360137987,0.012066452982850362,0.015167207450992527,0.015292006840683584,0.015187310630545141,0.015539549929208571,0.014156559349161232,0.0156606105053641,0.9979929881922999,1.0022887166942729
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,chirp,5,0.013343726487316798,0.013129360529548188,0.016649616692491917,0.016089445797003714,0.015515118296063809,0.01646349334554949,0.014187687415452592,0.020992338608389973,1.0823982310481148,1.0901636102477181
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,first_order_response,5,0.010895948800220658,0.01036407725731238,0.013775709874579772,0.013816691902872807,0.012762985993678394,0.014422170285344284,0.012323341019469752,0.015553360171533623,1.000477706705889,1.000086065369097
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,piecewise_linear,5,0.013048606738740037,0.012957221143812883,0.016185959907850562,0.015902640033102634,0.015360531694933672,0.017698494525951233,0.014202891216295482,0.017765242068969785,1.0025532582334435,1.0042128430484252
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,ramp,5,0.011618815089257124,0.011816597800371751,0.014063399418873305,0.01392826485202761,0.013900526593030357,0.014091650149293882,0.013677190343299431,0.014719365156715241,1.0005565744891622,1.000684816013135
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,regime_change,5,0.01956737129229754,0.01793208685576717,0.02383210841823176,0.022376256105466875,0.021548952895524717,0.027138149164140646,0.017832530398027305,0.030264653527999258,1.1378480166009968,1.1541686536624214
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,second_order_response,5,0.011483317421638658,0.011233908447674697,0.014398268267034183,0.014211601533434095,0.013926096016499799,0.015134763260301432,0.0134876507111522,0.015231229813783394,1.0033968348117726,1.0045975333724697
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,1,128,0.1,sine,5,0.012279690272837283,0.012270030894687796,0.015226673105619332,0.015124174211302098,0.014853794293911406,0.015725746154513807,0.014564910820546678,0.01586474004782268,0.9907893786314503,0.9871728365701125
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,chirp,5,0.03698069624749652,0.03473770434583878,0.04837764717306408,0.04875898108981481,0.040106120924983474,0.053361969733698784,0.034707696184535924,0.06495346793228743,1.0119017703694717,1.0205651973297503
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,first_order_response,5,0.0137114900001792,0.014206572900394303,0.016863624940700855,0.016609444399241755,0.016386520180143777,0.01762871769070618,0.014937268616297166,0.018756173817115404,1.0000071948735436,1.000006544999422
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,piecewise_linear,5,0.014159164199377513,0.01260023044502132,0.020333360117261674,0.015567502276107582,0.015061678880594632,0.01675882274763963,0.013486845569233344,0.040791951112733184,1.184370620248594,1.0001566212281447
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,ramp,5,0.012560312013421632,0.012908320128160497,0.015332962365269038,0.015943644842656507,0.014903446030976604,0.01616458098434478,0.012047235935736275,0.017605904032631032,0.9999685380876608,1.0000083952201841
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,regime_change,5,0.050793838875464736,0.04251127596952751,0.06591512102650665,0.0535603836455638,0.051394888993240934,0.06878424588271365,0.03602406371763614,0.11981202289337872,0.9075159900096382,0.9687079674912876
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,second_order_response,5,0.012465735594724225,0.012433709523602114,0.015281091427918555,0.01554453186086704,0.013969625417657843,0.015964010124399238,0.012866265260874248,0.018061024475794413,0.9999361793463898,0.9999739429648004
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,32,0.1,sine,5,0.019637319255491482,0.019997875904669882,0.024110856526368893,0.02441159669134883,0.02409557958060521,0.024411728010610968,0.02246971570618035,0.025165662643099104,1.000002479021084,0.9999807851101171
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,chirp,5,0.022579154559853303,0.023177816164238932,0.0291632759735078,0.029684017563728127,0.027468363873454874,0.030446028620690922,0.022884923937792283,0.0353330458718728,0.9755144229810948,0.9714697014782069
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,first_order_response,5,0.013109940365043893,0.013661562975448124,0.016215703150871928,0.01592009373940584,0.01591531665430158,0.017135493488346906,0.014293749856492085,0.01781386201581323,1.0002347358867778,1.0002327297881355
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,piecewise_linear,5,0.013648857924432826,0.013757897234019885,0.01721764115535372,0.01664691857125436,0.015717593640145452,0.017350065172312756,0.013838561132456675,0.02253506726059935,0.9914189593707006,0.9980937185876135
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,ramp,5,0.012031417063823048,0.012137276280329175,0.01468200606050934,0.015365991833236616,0.01423279849620291,0.015753501072732736,0.011182004005803282,0.016875734894571153,1.0002538230508882,1.0002204860623658
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,regime_change,5,0.04077909300386442,0.03811465770775123,0.05035029258187775,0.046178702437252944,0.045095875974757796,0.04934706690432561,0.037033538073241105,0.07409627951981136,0.9766608734860395,0.8556815167301705
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,second_order_response,5,0.012388875248250546,0.012371817335812314,0.015165637701380588,0.015243819575641436,0.014162660852227553,0.0156859840882305,0.013133558530647519,0.01760216546015593,1.0009555771727985,1.0009114105675128
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,64,0.1,sine,5,0.01828633423636598,0.018876200716578855,0.02334959415430616,0.023148466788199793,0.022322244054376807,0.02422990743550861,0.02032499510726861,0.02672235738617698,0.9993386375034715,1.0056104780198551
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,chirp,5,0.03364767438200935,0.03357052446417991,0.040440370164251546,0.04043512588869347,0.039488978837743126,0.04245416692281117,0.03677716845309054,0.0430464107189194,1.255655767025531,1.2970200364213846
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,first_order_response,5,0.013013592658171669,0.013543039019379675,0.016006922532547357,0.015823173600349,0.01563643826588861,0.016841374030138623,0.014106371774810798,0.01762725499154976,1.0016988314731727,1.0014751611164299
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,piecewise_linear,5,0.01367134493121477,0.0131809729072812,0.017319349658819958,0.01614729012829726,0.016017399712954895,0.01688148240729538,0.015312417248168411,0.022238158797383844,1.023789042038294,1.0243852646973242
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,ramp,5,0.011947037010226924,0.01213821623355307,0.014613773238595867,0.015356397160660736,0.014282781193561392,0.015631409799090758,0.0111371865912801,0.016661091448386355,1.002109220546352,1.0018309931694278
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,regime_change,5,0.06295246682701339,0.06444506506663882,0.07501518197340754,0.07323113199409584,0.0731600791411883,0.07572921677754287,0.06967377899566606,0.0832817029585446,1.125498846999851,1.1869929279938827
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,second_order_response,5,0.014039958260555319,0.013783414501769661,0.017746746197768965,0.018257164503115673,0.016709317514465093,0.0185156463233212,0.014639886051185012,0.020611716596757847,1.0250563304890838,1.022856019438169
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,4,128,0.1,sine,5,0.01690561348452952,0.016682864922123685,0.02304615953490697,0.0217976373943367,0.021535108960547847,0.022153275810638584,0.0212735611562974,0.028471214352714318,0.950377377396429,0.9415621788092584
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,chirp,5,0.18777979901775047,0.19082895455124357,0.23557811686568936,0.24285549717482902,0.22357532008988665,0.24786884840715956,0.1416508302130907,0.3219400884434808,0.9383078034418799,1.011491997469142
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,first_order_response,5,0.01601899137403827,0.016145498203433258,0.019948165698426557,0.020051863286178525,0.01975558526211336,0.020303676804639455,0.017274561672721542,0.02235514146647989,0.9997081412247164,0.999683787222722
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,piecewise_linear,5,0.026537824118898344,0.027090483469192992,0.03843082230365281,0.037863027568848476,0.03782001406908986,0.0381456570324373,0.03759476096397785,0.04073065188391054,0.9535921813121272,1.0012099811102748
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,ramp,5,0.015500378335278009,0.015563440963319868,0.019293965407455087,0.019806641005785247,0.017952441837379162,0.02012430088897359,0.017397725751952826,0.02118871755318461,0.998708831571982,0.9987626429105697
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,regime_change,5,0.30029348342720413,0.27939728489737375,0.3857257655961743,0.3576601279610181,0.33123572762703524,0.4760820360068653,0.18248590265986742,0.5811650337260855,0.9927464445474733,1.0051153490169296
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,second_order_response,5,0.018779914469397162,0.01838625281120509,0.0228878087110516,0.02228391433993065,0.022242330944825854,0.022525122779726934,0.02175606880974818,0.025631606681026372,0.9984879088978328,0.9982137066248865
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,32,0.1,sine,5,0.08555555647727874,0.08593759102367644,0.09516470837029387,0.09602011819673902,0.09382446534296124,0.09641465554848401,0.09188816116405292,0.09767614159923221,0.9999765591022832,0.9999671579520137
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,chirp,5,0.10266387324756499,0.108703140950437,0.12404256722317512,0.13038044533942417,0.11301247786581257,0.1305466813455354,0.10656417401064353,0.13970905755445995,0.8701949985029985,0.8426236425882617
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,first_order_response,5,0.013732363739793658,0.013702730072249808,0.017127146826208223,0.01682713848938312,0.016769443300976142,0.017691152107130875,0.0147442201419029,0.019603780091648086,1.0015873764807581,1.0017356105224577
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,piecewise_linear,5,0.029382168357845316,0.029150077958508103,0.045775046389279414,0.044228745815511276,0.04131528409387484,0.045694247919532596,0.04103344113449071,0.05660351298298768,1.0274630579010249,1.0155902595610433
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,ramp,5,0.012808496824322325,0.01310812046035259,0.015844588283376267,0.015555265737722986,0.015454484600026502,0.017376038298044138,0.012979684603529745,0.017857468177557952,1.0003841173922718,1.0004470603438103
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,regime_change,5,0.32381343078077685,0.32486072207941863,0.3859609206237561,0.3790094268359022,0.34506517752974647,0.3836060825080884,0.31578320186500114,0.506340714380042,1.0687914407667383,0.9790975131130878
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,second_order_response,5,0.019449980316311254,0.019180963175572784,0.02351397664325836,0.02335708126919703,0.023067541612254733,0.02341796307358099,0.022979861152973655,0.02474743610828539,0.9987754159129475,0.999157189977149
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,64,0.1,sine,5,0.050208749904963865,0.05163107215756173,0.06304207524492171,0.06456952503732787,0.056651808311076995,0.06774711231234341,0.054410138111556657,0.07183179245230364,0.92809303164449,0.9340910648022744
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,chirp,5,0.21788839373837762,0.21870936669151186,0.25426746320749,0.25259840012490803,0.2418118580056657,0.2683599060038077,0.23604085671635872,0.27252629518670984,1.4897470270334154,1.4010354363164113
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,first_order_response,5,0.01304014636241472,0.013056118144487348,0.016028027815016842,0.016072611488646287,0.015193013068981468,0.016383277136948152,0.01404466273427226,0.01844657464623604,1.0055336219874589,1.0078157306156987
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,piecewise_linear,5,0.03279299758693348,0.03486116477278019,0.04653494127009096,0.045522182441198544,0.04482184216556505,0.04813006870944275,0.04417262202596974,0.05002799100827867,1.1103710557151603,1.0893197791044835
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,ramp,5,0.012346017724762329,0.01236586701268772,0.015378314694998568,0.015162965526094729,0.014780017330915732,0.016778522273825282,0.013079790669287553,0.017090277674869554,1.014945266523245,1.009727435193156
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,regime_change,5,0.38702719612523706,0.372159214135428,0.43846206947398336,0.420595158094178,0.4076203819543488,0.47084504459564297,0.3993170746320115,0.4939326880937354,1.0578459981613375,0.9684708685108337
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,second_order_response,5,0.0304536726879784,0.03178506158952602,0.0395753993108192,0.039686324467337684,0.033372304672281514,0.04159838210961203,0.03269928306550117,0.050520702239363585,1.0833104256996926,1.0696686005787384
vectorchain,turning,"dt,dy,theta,r,delta_theta",primary,validation,16,128,0.1,sine,5,0.035855178628423474,0.036506926184193315,0.05742178334084578,0.05612845134556504,0.05174063162641923,0.05756092739996437,0.05068305789430002,0.0709958484379802,0.7894977679714137,0.7732556322330556
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,chirp,5,0.016165332246937024,0.016196012775048403,0.0208555053306321,0.02005671542734008,0.018516728849915988,0.023618926740437845,0.01782649018450424,0.024258665450962356,1.107881318899842,1.0567619047911545
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,first_order_response,5,0.011475440053818902,0.010764778355270815,0.013878514299993466,0.013991406326328185,0.01251435937050551,0.015031709660741927,0.011574543951761461,0.01628055219063026,0.9997876852072585,0.9999961189700532
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,piecewise_linear,5,0.011084479654497905,0.010965330085326377,0.013480931301577945,0.013544516047703339,0.012122569341122937,0.014676444437993081,0.010957104726866469,0.016104021954203896,0.9996951950789313,1.0000667771435168
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,ramp,5,0.01113849121751945,0.01137970714109606,0.01367019048464678,0.014005527097761664,0.01346728851064017,0.014165653070002641,0.011747848740233663,0.014964635004595762,0.9996496323029647,0.9997053800775278
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,regime_change,5,0.020292841543553115,0.01849061054871043,0.025467154805600273,0.02304385908895545,0.020482009369137234,0.03327357220312262,0.01620641733729844,0.03432991602948762,1.1029596099549221,1.030977577654705
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,second_order_response,5,0.011077038505963479,0.01077579758132602,0.013972239196596755,0.013159220442107603,0.012914872858842037,0.014229625465676137,0.01269405696347349,0.01686342025288452,0.9994950296595727,0.9998900725559113
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,32,0.1,sine,5,0.011641483490398435,0.011355517252574918,0.014769279984429829,0.014802377612528547,0.014269244928834992,0.015462070417712862,0.013448959587624003,0.015863747375448736,1.0009209624068844,1.0010277100061622
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,chirp,5,0.015056507048729503,0.014315792643048712,0.018754198014272673,0.0178349806565968,0.017758558036492796,0.020768957544039582,0.014917197718472887,0.022491296115761308,1.0272770739821524,1.0096029881014819
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,first_order_response,5,0.011405508411282194,0.010687231013574262,0.013800188457406081,0.01395683779214929,0.012492417253427136,0.014845519689495226,0.011516031402506378,0.016190136149452385,1.0002288680080553,1.0002095427824316
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,piecewise_linear,5,0.011052823487834162,0.010970205309139556,0.013434878877687009,0.013513824702345686,0.011991055595966296,0.014615886983137493,0.011055700553738664,0.01599792655324691,1.0003233787806125,1.0000363504591863
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,ramp,5,0.01109502125867497,0.011267498403295755,0.013600420632433396,0.013852004250707064,0.013371372080854907,0.014184318355630702,0.011685620949717042,0.014908787525257266,1.000111234072669,1.000082814796097
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,regime_change,5,0.015429347278264127,0.015282967882283628,0.01964082647079184,0.019782984687770386,0.018990203674850183,0.02019135214512663,0.01500052314221326,0.02423906870399873,0.9946854302331772,1.0237479415304553
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,second_order_response,5,0.011019308929497507,0.01078838968667389,0.013903428572052855,0.013255571967657663,0.012669477169216094,0.014236073260453955,0.012587610937399438,0.016768409525537143,1.0002367431505645,1.000068169072577
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,64,0.1,sine,5,0.01193043833389508,0.011906064669821706,0.015038678564211419,0.014641421427154931,0.014484313590924605,0.015379091662651112,0.014473501621171015,0.01621506451915544,1.0239610136211394,1.0279864036327397
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,chirp,5,0.017940645906884642,0.018010027910814234,0.021833696539452264,0.022058750245931097,0.019612518549949637,0.02316084971341792,0.017475046959709657,0.026861317228253016,1.1913812269534074,1.189401461439932
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,first_order_response,5,0.011317242124291253,0.010533369023652504,0.01371359685375247,0.013768158658893513,0.01230152713770968,0.014955386187722977,0.01143573029309701,0.01610718199133916,0.9995116526695105,1.0001747062264477
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,piecewise_linear,5,0.01093903515872839,0.01083584517687992,0.01339096615971097,0.013383391029883184,0.012256569757671781,0.014597062475893345,0.010802912406996898,0.015914895128109646,0.998007568762481,0.9983231590410887
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,ramp,5,0.011045375970791254,0.011220175490636638,0.013574669973849091,0.0138344826934849,0.01335102672910669,0.014090374450818965,0.011685161971068527,0.014912304024766362,1.0003693261748277,1.0001457340169404
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,regime_change,5,0.020019110457890957,0.019196332672646303,0.024039155977711585,0.022571868323680466,0.022287653868185497,0.025573948287400877,0.02054746283311849,0.029214846576172588,1.2101167648636622,1.1661060480356868
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,second_order_response,5,0.01097336667135459,0.010856900633940212,0.013910862632104875,0.01311231642963498,0.012942193974677642,0.014174677166647229,0.012497684644798562,0.016827440944765962,0.9992004505365759,0.9999166705121051
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,1,128,0.1,sine,5,0.011671079480880031,0.011558512882971961,0.01452894719271057,0.014425527951776413,0.014326579919223707,0.014652902590541732,0.014249083218383274,0.014990642283627712,0.9886091398912786,0.9882657393707382
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,4,32,0.1,chirp,5,0.03734820151885533,0.034703782223504204,0.05165822411349472,0.04762029730004456,0.04511386622518683,0.0490670015488287,0.0375826270476374,0.07890732844577612,0.9413655824254141,0.970629547581783
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,4,32,0.1,first_order_response,5,0.012607860011771851,0.012491191318988107,0.015941979922630366,0.015701091046240873,0.014636972330538671,0.017912352815550453,0.012554363801483951,0.018905119619337885,0.9990953651136,0.9994791528774772
vectorchain,turning_matched,"dt,dy,theta,delta_theta",capacity_control,test,4,32,0.1,piecewise_linear,5,0.012178720855530612,0.012074423324262581,0.015292160098007332,0.014648964488104673,0.014563479181702704,0.016423163025355316,0.014325721436676086,0.01649947235819789,1.000443557453129,1.0007569716906535
