condition_id,seed,horizon,context_length,tolerance,variant,features,role,representation,split,status,error_type,error_message,n_examples,n_representation_features,n_pooled_features,n_model_parameters,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,step_reduction_factor_vs_raw,scalar_reduction_factor_vs_raw,mae,rmse,rmse_ratio_vs_raw,predictive_parity_vs_raw,structural_reduction_success,payload_reduction_success,joint_success,representation_runtime_s,train_runtime_median_s,train_runtime_q1_s,train_runtime_q3_s,inference_runtime_median_s,inference_runtime_q1_s,inference_runtime_q3_s,train_design_bytes,model_state_bytes,rmse_ratio_vs_reference,beats_reference,practical_improvement_vs_reference
seed-31415__h-16__c-128__raw,31415,16,128,,,,baseline,raw,test,ok,,,364,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.17968968696669194,0.30558854654472434,1.0,,,,,0.05522,0.0002434,0.0002434,0.0002434,3.02e-05,3.02e-05,3.02e-05,19824,80,,,
seed-31415__h-16__c-128__first_difference,31415,16,128,,,,baseline,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.167742682985354,0.2600635091239394,0.8693809338141345,,,,,0.0607138,0.0002519,0.0002519,0.0002519,2.95e-05,2.95e-05,2.95e-05,19824,80,,,
seed-31415__h-16__c-128__first_difference,31415,16,128,,,,baseline,first_difference,test,ok,,,364,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.16128124121666032,0.24606676523973806,0.8052224732307662,,,,,0.0607138,0.0002519,0.0002519,0.0002519,3.22e-05,3.22e-05,3.22e-05,19824,80,,,
seed-31415__h-16__c-128__segment,31415,16,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,2.630252100840336,5.260504201680672,42.08403361344538,48.66453674121406,24.33226837060703,0.12791550492620157,0.21342901894051144,0.7134838732838436,True,True,True,True,2.4706087,0.0002652,0.0002652,0.0002652,3.2e-05,3.2e-05,3.2e-05,39648,152,1.1543887198583913,False,False
seed-31415__h-16__c-128__segment,31415,16,128,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,364,2,6,7,2.5961538461538463,5.1923076923076925,41.53846153846154,49.303703703703704,24.651851851851852,0.12388632751689828,0.2173471248934365,0.7112410702265202,True,True,True,True,2.4706087,0.0002652,0.0002652,0.0002652,3.27e-05,3.27e-05,3.27e-05,39648,152,1.049165495517359,False,False
seed-31415__h-16__c-128__absolute_geometry,31415,16,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,2.630252100840336,10.521008403361344,84.16806722689076,48.66453674121406,12.166134185303514,0.09063155490506493,0.18488487913039617,0.6180620626398415,True,True,True,True,2.4675933,0.0003208,0.0003208,0.0003208,3.8e-05,3.8e-05,3.8e-05,79296,296,1.0,False,False
seed-31415__h-16__c-128__absolute_geometry,31415,16,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,364,4,12,13,2.5961538461538463,10.384615384615385,83.07692307692308,49.303703703703704,12.325925925925926,0.10454534176556561,0.20716190707954937,0.677911228748327,True,True,True,True,2.4675933,0.0003208,0.0003208,0.0003208,3.47e-05,3.47e-05,3.47e-05,79296,296,1.0,False,False
seed-31415__h-16__c-128__turning_matched,31415,16,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,2.630252100840336,10.521008403361344,84.16806722689076,48.66453674121406,12.166134185303514,0.09872697046207617,0.1839858565484751,0.6150566694786731,True,True,True,True,2.5117078,0.0002576,0.0002576,0.0002576,3.38e-05,3.38e-05,3.38e-05,79296,296,0.9951373925972227,True,False
seed-31415__h-16__c-128__turning_matched,31415,16,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,364,4,12,13,2.5961538461538463,10.384615384615385,83.07692307692308,49.303703703703704,12.325925925925926,0.12692161854712666,0.23990659862892816,0.7850641044683809,True,True,True,True,2.5117078,0.0002576,0.0002576,0.0002576,3.58e-05,3.58e-05,3.58e-05,79296,296,1.1580632849494137,False,False
seed-31415__h-16__c-128__turning,31415,16,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,2.630252100840336,13.15126050420168,105.21008403361344,48.66453674121406,9.732907348242811,0.09871156513564353,0.18394520364383854,0.6149207685969452,True,True,True,True,2.5672418,0.0004362,0.0004362,0.0004362,3.9e-05,3.9e-05,3.9e-05,99120,368,0.9949175103395292,True,False
seed-31415__h-16__c-128__turning,31415,16,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,364,5,15,16,2.5961538461538463,12.98076923076923,103.84615384615384,49.303703703703704,9.860740740740741,0.1269031751512994,0.23985525647287986,0.7848960937342457,True,True,True,True,2.5672418,0.0004362,0.0004362,0.0004362,4.2e-05,4.2e-05,4.2e-05,99120,368,1.157815449057323,False,False
seed-31415__h-16__c-128__full_relational,31415,16,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,2.630252100840336,15.781512605042018,126.25210084033614,48.66453674121406,8.110756123535676,0.10023083024977858,0.18506885444776794,0.6186770840773135,True,True,True,True,2.6438101,0.000315,0.000315,0.000315,3.8e-05,3.8e-05,3.8e-05,118944,440,1.0009950803886023,False,False
seed-31415__h-16__c-128__full_relational,31415,16,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,364,6,18,19,2.5961538461538463,15.576923076923077,124.61538461538461,49.303703703703704,8.217283950617285,0.12686976350694637,0.2412635181916935,0.7895044527016769,True,True,True,True,2.6438101,0.000315,0.000315,0.000315,4.14e-05,4.14e-05,4.14e-05,118944,440,1.1646133287383247,False,False
seed-104729__h-1__c-32__raw,104729,1,32,,,,baseline,raw,validation,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.011798661380078476,0.014625625438226791,1.0,,,,,0.0604294,0.0002798,0.0002798,0.0002798,3.86e-05,3.86e-05,3.86e-05,24528,80,,,
seed-104729__h-1__c-32__raw,104729,1,32,,,,baseline,raw,test,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.012471475790279487,0.016090501905939573,1.0,,,,,0.0604294,0.0002798,0.0002798,0.0002798,3.12e-05,3.12e-05,3.12e-05,24528,80,,,
seed-104729__h-1__c-32__first_difference,104729,1,32,,,,baseline,first_difference,validation,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.013680999796256555,0.018056401662605293,1.2345729581869047,,,,,0.0755024,0.000293,0.000293,0.000293,3.91e-05,3.91e-05,3.91e-05,24528,80,,,
seed-104729__h-1__c-32__first_difference,104729,1,32,,,,baseline,first_difference,test,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.015245587599188808,0.020640464298125834,1.2827731800278217,,,,,0.0755024,0.000293,0.000293,0.000293,4.65e-05,4.65e-05,4.65e-05,24528,80,,,
seed-104729__h-1__c-32__segment,104729,1,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,1.2100840336134453,2.4201680672268906,19.361344537815125,26.444444444444446,13.222222222222223,0.014421316732337472,0.018642923421657118,1.2746752951111664,False,True,True,False,0.740386,0.0002748,0.0002748,0.0002748,3.23e-05,3.23e-05,3.23e-05,49056,152,0.9879970842659881,True,True
seed-104729__h-1__c-32__segment,104729,1,32,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,357,2,6,7,1.2212885154061626,2.442577030812325,19.5406162464986,26.20183486238532,13.10091743119266,0.014758810811493881,0.01968510100851209,1.2233988177364201,False,True,True,False,0.740386,0.0002748,0.0002748,0.0002748,3.25e-05,3.25e-05,3.25e-05,49056,152,0.9915828115216532,True,False
seed-104729__h-1__c-32__absolute_geometry,104729,1,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,1.2100840336134453,4.840336134453781,38.72268907563025,26.444444444444446,6.611111111111112,0.01449527362105929,0.018869411376357947,1.2901609887423502,False,True,True,False,0.7240543,0.0006002,0.0006002,0.0006002,3.58e-05,3.58e-05,3.58e-05,98112,296,1.0,False,False
seed-104729__h-1__c-32__absolute_geometry,104729,1,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,357,4,12,13,1.2212885154061626,4.88515406162465,39.0812324929972,26.20183486238532,6.55045871559633,0.014795860258976161,0.01985220072371356,1.233783808594896,False,True,True,False,0.7240543,0.0006002,0.0006002,0.0006002,4.35e-05,4.35e-05,4.35e-05,98112,296,1.0,False,False
seed-104729__h-1__c-32__turning_matched,104729,1,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.2100840336134453,4.840336134453781,38.72268907563025,26.444444444444446,6.611111111111112,0.0145853787794235,0.019137064192343956,1.3084612533783122,False,True,True,False,0.7461944,0.0002987,0.0002987,0.0002987,3.5e-05,3.5e-05,3.5e-05,98112,296,1.0141844814683174,False,False
seed-104729__h-1__c-32__turning_matched,104729,1,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,357,4,12,13,1.2212885154061626,4.88515406162465,39.0812324929972,26.20183486238532,6.55045871559633,0.014895117301811336,0.02016754007593409,1.2533816653966237,False,True,True,False,0.7461944,0.0002987,0.0002987,0.0002987,3.52e-05,3.52e-05,3.52e-05,98112,296,1.01588435240048,False,False
seed-104729__h-1__c-32__turning,104729,1,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.2100840336134453,6.050420168067227,48.403361344537814,26.444444444444446,5.288888888888889,0.014585985816057407,0.019153407389457935,1.3095786891545127,False,True,True,False,0.7242564,0.0003616,0.0003616,0.0003616,3.57e-05,3.57e-05,3.57e-05,122640,368,1.015050602662456,False,False
seed-104729__h-1__c-32__turning,104729,1,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,357,5,15,16,1.2212885154061626,6.106442577030812,48.851540616246496,26.20183486238532,5.240366972477065,0.01490290251651043,0.020186610690805684,1.2545668748439782,False,True,True,False,0.7242564,0.0003616,0.0003616,0.0003616,3.47e-05,3.47e-05,3.47e-05,122640,368,1.0168449821632455,False,False
seed-104729__h-1__c-32__full_relational,104729,1,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,1.2100840336134453,7.260504201680672,58.08403361344538,26.444444444444446,4.407407407407407,0.015074620983851083,0.02059187757280137,1.4079314187125749,False,True,True,False,0.7434194,0.000392,0.000392,0.000392,3.92e-05,3.92e-05,3.92e-05,147168,440,1.0912835150015094,False,False
seed-104729__h-1__c-32__full_relational,104729,1,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,357,6,18,19,1.2212885154061626,7.3277310924369745,58.621848739495796,26.20183486238532,4.366972477064221,0.015452008231769416,0.021563872298580845,1.3401615701385212,False,True,True,False,0.7434194,0.000392,0.000392,0.000392,3.98e-05,3.98e-05,3.98e-05,147168,440,1.0862207469433192,False,False
seed-104729__h-4__c-32__raw,104729,4,32,,,,baseline,raw,validation,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.02429790156396089,0.03524808021139431,1.0,,,,,0.0594497,0.0002321,0.0002321,0.0002321,3.92e-05,3.92e-05,3.92e-05,24360,80,,,
seed-104729__h-4__c-32__raw,104729,4,32,,,,baseline,raw,test,ok,,,364,1,3,4,32.0,32.0,256.0,1.0,1.0,0.026450552523535936,0.03919337246111951,1.0,,,,,0.0594497,0.0002321,0.0002321,0.0002321,2.89e-05,2.89e-05,2.89e-05,24360,80,,,
seed-104729__h-4__c-32__first_difference,104729,4,32,,,,baseline,first_difference,validation,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.03279551750804668,0.05210197574868698,1.4781507371809848,,,,,0.0666879,0.0002447,0.0002447,0.0002447,2.92e-05,2.92e-05,2.92e-05,24360,80,,,
seed-104729__h-4__c-32__first_difference,104729,4,32,,,,baseline,first_difference,test,ok,,,364,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.03523659628968238,0.05682765222854551,1.449930145330553,,,,,0.0666879,0.0002447,0.0002447,0.0002447,2.87e-05,2.87e-05,2.87e-05,24360,80,,,
seed-104729__h-4__c-32__segment,104729,4,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,1.2100840336134453,2.4201680672268906,19.361344537815125,26.444444444444446,13.222222222222223,0.03341794818950321,0.05857027300366551,1.6616585258658159,False,True,True,False,0.7767613,0.0002829,0.0002829,0.0002829,3.18e-05,3.18e-05,3.18e-05,48720,152,1.1438357667431556,False,False
seed-104729__h-4__c-32__segment,104729,4,32,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,364,2,6,7,1.2225274725274726,2.4450549450549453,19.560439560439562,26.1752808988764,13.0876404494382,0.03264655148505668,0.058682821182714576,1.4972638866667811,False,True,True,False,0.7767613,0.0002829,0.0002829,0.0002829,3.39e-05,3.39e-05,3.39e-05,48720,152,1.1593241132435579,False,False
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,1.2100840336134453,4.840336134453781,38.72268907563025,26.444444444444446,6.611111111111112,0.029661953247980495,0.051205142124933455,1.452707262859123,False,True,True,False,0.7494111,0.0003781,0.0003781,0.0003781,3.46e-05,3.46e-05,3.46e-05,97440,296,1.0,False,False
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,364,4,12,13,1.2225274725274726,4.8901098901098905,39.120879120879124,26.1752808988764,6.5438202247191,0.027882200231653012,0.05061813216196438,1.291497234951609,False,True,True,False,0.7494111,0.0003781,0.0003781,0.0003781,4.93e-05,4.93e-05,4.93e-05,97440,296,1.0,False,False
seed-104729__h-4__c-32__turning_matched,104729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.2100840336134453,4.840336134453781,38.72268907563025,26.444444444444446,6.611111111111112,0.030062216442834792,0.053807524554704805,1.5265377357292484,False,True,True,False,0.726781,0.0003249,0.0003249,0.0003249,3.57e-05,3.57e-05,3.57e-05,97440,296,1.0508226776018295,False,False
seed-104729__h-4__c-32__turning_matched,104729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,364,4,12,13,1.2225274725274726,4.8901098901098905,39.120879120879124,26.1752808988764,6.5438202247191,0.028408296963467805,0.053028270791089356,1.3529907599478534,False,True,True,False,0.726781,0.0003249,0.0003249,0.0003249,4.38e-05,4.38e-05,4.38e-05,97440,296,1.0476141360059115,False,False
seed-104729__h-4__c-32__turning,104729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.2100840336134453,6.050420168067227,48.403361344537814,26.444444444444446,5.288888888888889,0.03006469879112744,0.05366337572999123,1.5224481846430882,False,True,True,False,0.7414232,0.000336,0.000336,0.000336,3.64e-05,3.64e-05,3.64e-05,121800,368,1.0480075535980358,False,False
seed-104729__h-4__c-32__turning,104729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,364,5,15,16,1.2225274725274726,6.112637362637362,48.9010989010989,26.1752808988764,5.235056179775281,0.028409663337180133,0.05290028778075483,1.349725335150294,False,True,True,False,0.7414232,0.000336,0.000336,0.000336,3.76e-05,3.76e-05,3.76e-05,121800,368,1.0450857335369106,False,False
seed-104729__h-4__c-32__full_relational,104729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,1.2100840336134453,7.260504201680672,58.08403361344538,26.444444444444446,4.407407407407407,0.0306769539245801,0.056020021409275866,1.5893070224904562,False,True,True,False,0.7264107,0.0004086,0.0004086,0.0004086,4.32e-05,4.32e-05,4.32e-05,146160,440,1.0940311672721224,False,False
seed-104729__h-4__c-32__full_relational,104729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,364,6,18,19,1.2225274725274726,7.335164835164835,58.68131868131868,26.1752808988764,4.362546816479401,0.028949364278231686,0.05480870601626589,1.3984177062241085,False,True,True,False,0.7264107,0.0004086,0.0004086,0.0004086,9.11e-05,9.11e-05,9.11e-05,146160,440,1.0827879985949067,False,False
seed-104729__h-16__c-32__raw,104729,16,32,,,,baseline,raw,validation,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.10157149576743064,0.17766659061450465,1.0,,,,,0.0598102,0.000236,0.000236,0.000236,3.36e-05,3.36e-05,3.36e-05,23856,80,,,
seed-104729__h-16__c-32__raw,104729,16,32,,,,baseline,raw,test,ok,,,364,1,3,4,32.0,32.0,256.0,1.0,1.0,0.11586817050658374,0.20300661511911278,1.0,,,,,0.0598102,0.000236,0.000236,0.000236,2.83e-05,2.83e-05,2.83e-05,23856,80,,,
seed-104729__h-16__c-32__first_difference,104729,16,32,,,,baseline,first_difference,validation,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.1352115812301308,0.234607486873131,1.3204929866762338,,,,,0.070088,0.0002355,0.0002355,0.0002355,2.95e-05,2.95e-05,2.95e-05,23856,80,,,
seed-104729__h-16__c-32__first_difference,104729,16,32,,,,baseline,first_difference,test,ok,,,364,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.14710361737746627,0.2578336110735737,1.2700749230378112,,,,,0.070088,0.0002355,0.0002355,0.0002355,2.93e-05,2.93e-05,2.93e-05,23856,80,,,
seed-104729__h-16__c-32__segment,104729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,1.2100840336134453,2.4201680672268906,19.361344537815125,26.444444444444446,13.222222222222223,0.1454662624811078,0.29872122718320837,1.6813584712241383,False,True,True,False,0.7205134,0.0002627,0.0002627,0.0002627,3.14e-05,3.14e-05,3.14e-05,47712,152,1.1852205039808914,False,False
seed-104729__h-16__c-32__segment,104729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,364,2,6,7,1.2225274725274726,2.4450549450549453,19.560439560439562,26.1752808988764,13.0876404494382,0.13822174849213825,0.29540942625074235,1.455171429154724,False,True,True,False,0.7205134,0.0002627,0.0002627,0.0002627,3.74e-05,3.74e-05,3.74e-05,47712,152,1.1980661841230444,False,False
seed-104729__h-16__c-32__absolute_geometry,104729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,1.2100840336134453,4.840336134453781,38.72268907563025,26.444444444444446,6.611111111111112,0.12578969250394353,0.25203852462885207,1.4186039353663136,False,True,True,False,0.7162376,0.0003731,0.0003731,0.0003731,3.48e-05,3.48e-05,3.48e-05,95424,296,1.0,False,False
seed-104729__h-16__c-32__absolute_geometry,104729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,364,4,12,13,1.2225274725274726,4.8901098901098905,39.120879120879124,26.1752808988764,6.5438202247191,0.11529354407310297,0.2465718757156767,1.214600201924466,False,True,True,False,0.7162376,0.0003731,0.0003731,0.0003731,4.67e-05,4.67e-05,4.67e-05,95424,296,1.0,False,False
seed-104729__h-16__c-32__turning_matched,104729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.2100840336134453,4.840336134453781,38.72268907563025,26.444444444444446,6.611111111111112,0.12349595019690143,0.25307216650504505,1.424421809580131,False,True,True,False,0.726611,0.0003366,0.0003366,0.0003366,3.58e-05,3.58e-05,3.58e-05,95424,296,1.0041011265151434,False,False
seed-104729__h-16__c-32__turning_matched,104729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,364,4,12,13,1.2225274725274726,4.8901098901098905,39.120879120879124,26.1752808988764,6.5438202247191,0.11294695200008473,0.24567119251065098,1.2101634834239516,False,True,True,False,0.726611,0.0003366,0.0003366,0.0003366,3.73e-05,3.73e-05,3.73e-05,95424,296,0.9963471778668532,True,False
seed-104729__h-16__c-32__turning,104729,16,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.2100840336134453,6.050420168067227,48.403361344537814,26.444444444444446,5.288888888888889,0.12451314327094203,0.25434494482990255,1.431585668133702,False,True,True,False,0.7257341,0.0004402,0.0004402,0.0004402,3.73e-05,3.73e-05,3.73e-05,119280,368,1.0091510621419757,False,False
seed-104729__h-16__c-32__turning,104729,16,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,364,5,15,16,1.2225274725274726,6.112637362637362,48.9010989010989,26.1752808988764,5.235056179775281,0.1133991500194572,0.24662587021430224,1.214866176009073,False,True,True,False,0.7257341,0.0004402,0.0004402,0.0004402,3.81e-05,3.81e-05,3.81e-05,119280,368,1.0002189807676516,False,False
