condition_id,seed,horizon,context_length,tolerance,role,causal_scope,selected_parameter,representation,split,signal,n_examples,mae,rmse,candidate_rmse_ratio_vs_control
seed-104729__h-1__c-32__abba_geometry,104729,1,32,,external_control,window_offline,0.1,abba_geometry,test,second_order_response,51,0.012508941779719172,0.016872226318741246,0.9995879554222602
seed-104729__h-1__c-32__abba_geometry,104729,1,32,,external_control,window_offline,0.1,abba_geometry,test,regime_change,51,0.023334555099940008,0.027498963310572236,1.2108969895822703
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,sine,51,0.01552240369102118,0.01949304413129246,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,chirp,51,0.03381401309250419,0.039052235701283626,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,ramp,51,0.013330287326889121,0.01694619229925892,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,piecewise_linear,51,0.010815775975324718,0.013519909330709423,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,first_order_response,51,0.01596162296790285,0.019518553736708088,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,second_order_response,51,0.013843805944134622,0.017346640112636754,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,validation,regime_change,51,0.06679740194994949,0.07510055247749459,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,sine,52,0.011948686310316203,0.014474111337391904,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,chirp,52,0.054133348110524546,0.060844283695465386,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,ramp,52,0.011671739754464505,0.014147146351839232,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,piecewise_linear,52,0.01363871161945565,0.017522378746830308,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,first_order_response,52,0.011513418170683964,0.014613724957466658,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,second_order_response,52,0.014371747799116381,0.01855645345733726,
seed-104729__h-4__c-32__raw,104729,4,32,,baseline,strict_online,,raw,test,regime_change,52,0.0678762159001903,0.0760015652984612,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,sine,51,0.020600176030039535,0.02496294776617138,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,chirp,51,0.05722021509751128,0.06504204960035896,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,ramp,51,0.012297577481431135,0.015432379300979815,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,piecewise_linear,51,0.010052013715493318,0.013066182625447953,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,first_order_response,51,0.013990649476720879,0.01701630482655396,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,second_order_response,51,0.012203024020581153,0.015067701430777423,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,validation,regime_change,51,0.10320496673454944,0.11499226254569082,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,sine,52,0.01773732062951721,0.02136006838627049,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,chirp,52,0.08391300288387334,0.09365759999969357,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,ramp,52,0.00991120165691199,0.012105407538280086,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,piecewise_linear,52,0.012205745612630449,0.015547709317032431,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,first_order_response,52,0.009129719713129762,0.011991551235792677,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,second_order_response,52,0.012376717453224845,0.01594438605100599,
seed-104729__h-4__c-32__first_difference,104729,4,32,,baseline,strict_online,,first_difference,test,regime_change,52,0.10138246607848907,0.1122113316079615,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,sine,51,0.0205241705471977,0.02441271775851762,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,chirp,51,0.051691504936097,0.06364460409019866,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,ramp,51,0.012674558303721994,0.01594351099337121,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,piecewise_linear,51,0.009828095415995745,0.01348196545526522,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,first_order_response,51,0.014206968054083693,0.01762761191440056,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,second_order_response,51,0.01243537712610383,0.015544936915835432,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,regime_change,51,0.08627299835266346,0.11277771473670023,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,sine,52,0.01736682687429205,0.02096116713653212,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,chirp,52,0.05595553298343968,0.07634817931791156,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,ramp,52,0.010523035940808879,0.012906000748913697,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,piecewise_linear,52,0.01286931640165124,0.016486992171859765,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,first_order_response,52,0.009595922162947277,0.012560570278422077,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,second_order_response,52,0.013098013168907529,0.01678555461456877,
seed-104729__h-4__c-32__absolute_geometry,104729,4,32,0.1,candidate,strict_online,,absolute_geometry,test,regime_change,52,0.07576675408952446,0.10387032096048063,
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,sine,51,0.021731384660109338,0.026471797681622666,0.922216090200232
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,chirp,51,0.05752128756680168,0.06562838186945409,0.9697725629865216
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,ramp,51,0.01258479000496511,0.01581403384767074,1.0081874837848244
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,piecewise_linear,51,0.010774863680877114,0.013758508924007103,0.9799001861125122
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,first_order_response,51,0.014738481931391403,0.017643600309063843,0.9990938133723722
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,second_order_response,51,0.012251847217843882,0.015368945719815954,1.011451091000508
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,validation,regime_change,51,0.10327584889350189,0.11584301712211548,0.973539169977039
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,sine,52,0.016953993221330364,0.02084861018394656,1.0053987748628075
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,chirp,52,0.08078131840749937,0.09062840048995144,0.8424310580917378
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,ramp,52,0.009982586636621852,0.012267054134100466,1.0520863939971588
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,piecewise_linear,52,0.012213366562589176,0.015655179513407794,1.0531333836025047
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,first_order_response,52,0.009411968764332134,0.012371255739227132,1.0153027746888024
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,second_order_response,52,0.013228591920760454,0.016706210919111605,1.0047493531502345
seed-104729__h-4__c-32__local_geometry,104729,4,32,,primary_control,strict_online,1,local_geometry,test,regime_change,52,0.10076125246999929,0.11274848642353624,0.9212568989200879
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,sine,51,0.021588166965674616,0.02619433540127312,0.9319846212754491
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,chirp,51,0.053570662849929396,0.06452573031668019,0.9863445756885335
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,ramp,51,0.014196118721778042,0.017644201044481247,0.9036119546120237
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,piecewise_linear,51,0.010975582848825896,0.014127558340549563,0.9543025857885624
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,first_order_response,51,0.01661022921958762,0.020104291011826075,0.8768084337831838
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,second_order_response,51,0.01382872548958205,0.017455822084908257,0.8905302105063895
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,validation,regime_change,51,0.09582924951677035,0.1132151553565047,0.9961362008608564
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,sine,52,0.017109911199188702,0.021313678111742018,0.9834608098441867
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,chirp,52,0.070518602955997,0.08160081915407563,0.9356300599599836
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,ramp,52,0.011361223020535103,0.014092804853662343,0.9157865224792191
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,piecewise_linear,52,0.013951691289885576,0.018012424263769575,0.9153122272953517
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,first_order_response,52,0.010349453092362296,0.0133285897382345,0.9423780403706721
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,second_order_response,52,0.013936637797621934,0.018174363383984708,0.9235841861377241
seed-104729__h-4__c-32__moving_average_geometry,104729,4,32,,causal_control,strict_online,2,moving_average_geometry,test,regime_change,52,0.09182688031137615,0.10968852505725642,0.9469570395468556
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,sine,51,0.020120264716152504,0.02450650377233914,0.9961730153475676
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,chirp,51,0.03640181125129459,0.046506155071577536,1.3685200161622342
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,ramp,51,0.0156791949633064,0.0195749304875852,0.8144862125299956
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,piecewise_linear,51,0.011656975228707182,0.014819696570820277,0.9097328943840168
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,first_order_response,51,0.017520314182079253,0.021779080923688836,0.8093827272218465
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,second_order_response,51,0.015005469790731491,0.01892804201787331,0.8212649201199316
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,regime_change,51,0.06491076483003638,0.07938901699641691,1.4205707414388347
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,sine,52,0.01588149115237913,0.020208766149538027,1.0372314163777532
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,chirp,52,0.04799560091200883,0.05801610211648244,1.3159825726420347
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,ramp,52,0.013196509329575359,0.015871578980415843,0.8131516571122878
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,piecewise_linear,52,0.015889163867350432,0.02073940669142421,0.7949596831367973
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,first_order_response,52,0.01189138640434059,0.015271835960569144,0.8224662909458055
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,second_order_response,52,0.01580277476592456,0.020001144449691977,0.8392297079194021
seed-104729__h-4__c-32__ewma_geometry,104729,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,regime_change,52,0.05943331622718318,0.07623324236621434,1.3625331644888123
seed-104729__h-4__c-32__fixed_geometry,104729,4,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,sine,51,0.020777325892781914,0.025243063759611186,0.9671059737834947
seed-104729__h-4__c-32__fixed_geometry,104729,4,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,chirp,51,0.05739498308138288,0.06434803591258062,0.9890683248928126
