representation,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max
vectorchain,validation,16,64,0.01,second_order_response,5,0.03987998425385575,0.039620674111742915,0.04881904459071525,0.048262778933279474,0.047916781057383714,0.05014317143575458,0.04399418781290442,0.053778303714254065
vectorchain,validation,16,64,0.01,sine,5,0.0931955632583774,0.09244691718983936,0.10893180930614113,0.11029314694725442,0.10329287623842412,0.11361803649959239,0.094608377511017,0.12284660933441761
vectorchain,validation,16,64,0.03,chirp,5,0.22517605371235386,0.214907638972901,0.2503896351262266,0.2455121247314709,0.23676792586475476,0.258310802546272,0.23015129693764225,0.2812060255509931
vectorchain,validation,16,64,0.03,first_order_response,5,0.037329617728646,0.038100173803143275,0.05704120116826892,0.05664943119947371,0.05630570535061505,0.061320956149267955,0.049135920333781086,0.061793992808206744
vectorchain,validation,16,64,0.03,piecewise_linear,5,0.04464422929758118,0.045425732546270414,0.06055602761252497,0.06319055542837194,0.05807918861984358,0.0662902274322251,0.044067321677100875,0.07115284490508333
vectorchain,validation,16,64,0.03,ramp,5,0.037251917814245306,0.034410594401521416,0.05037229543496732,0.04791822702109014,0.04379782074996325,0.06460648197887525,0.03080214619546962,0.06473680122943831
vectorchain,validation,16,64,0.03,regime_change,5,0.3529881413831584,0.35585324121414774,0.39384401363129173,0.397376844895556,0.38309086229812744,0.40944135763407286,0.35018176437454,0.42912923895416233
vectorchain,validation,16,64,0.03,second_order_response,5,0.04201885032627285,0.04410495593531232,0.05795243284693,0.060112828573070466,0.04936595534098183,0.06775570596359339,0.041567608245046274,0.07096006611195808
vectorchain,validation,16,64,0.03,sine,5,0.0953754262301874,0.1023688767382352,0.11050493573669935,0.11675901234277478,0.09619941952490259,0.11801348713387178,0.08275981655773046,0.1387929431242171
vectorchain,validation,16,64,0.1,chirp,5,0.10266387324756499,0.108703140950437,0.12404256722317512,0.13038044533942417,0.11301247786581257,0.1305466813455354,0.10656417401064353,0.13970905755445995
vectorchain,validation,16,64,0.1,first_order_response,5,0.013732363739793658,0.013702730072249808,0.017127146826208223,0.01682713848938312,0.016769443300976142,0.017691152107130875,0.0147442201419029,0.019603780091648086
vectorchain,validation,16,64,0.1,piecewise_linear,5,0.029382168357845316,0.029150077958508103,0.045775046389279414,0.044228745815511276,0.04131528409387484,0.045694247919532596,0.04103344113449071,0.05660351298298768
vectorchain,validation,16,64,0.1,ramp,5,0.012808496824322325,0.01310812046035259,0.015844588283376267,0.015555265737722986,0.015454484600026502,0.017376038298044138,0.012979684603529745,0.017857468177557952
vectorchain,validation,16,64,0.1,regime_change,5,0.32381343078077685,0.32486072207941863,0.3859609206237561,0.3790094268359022,0.34506517752974647,0.3836060825080884,0.31578320186500114,0.506340714380042
vectorchain,validation,16,64,0.1,second_order_response,5,0.019449980316311254,0.019180963175572784,0.02351397664325836,0.02335708126919703,0.023067541612254733,0.02341796307358099,0.022979861152973655,0.02474743610828539
vectorchain,validation,16,64,0.1,sine,5,0.050208749904963865,0.05163107215756173,0.06304207524492171,0.06456952503732787,0.056651808311076995,0.06774711231234341,0.054410138111556657,0.07183179245230364
vectorchain,validation,16,128,0.01,chirp,5,0.22597902933196062,0.2337192189700648,0.2552589148691528,0.26984481438799796,0.22853613497246242,0.27121624418858753,0.22545022094436662,0.28124715985234966
vectorchain,validation,16,128,0.01,first_order_response,5,0.05804772302144897,0.05778450300822848,0.07301674288768704,0.07156367417465487,0.07015913557501283,0.07521564802505777,0.06839081969742822,0.07975443696628157
vectorchain,validation,16,128,0.01,piecewise_linear,5,0.054630126881607975,0.05472961709488759,0.06838706720262512,0.06983791280657353,0.060912810674500266,0.07435534035216339,0.060245397678072715,0.07658387450181567
vectorchain,validation,16,128,0.01,ramp,5,0.055449141741978715,0.05135534813897769,0.0694692049823086,0.06288732157519157,0.061874181003862806,0.07379622646073185,0.06090369230974235,0.08788460356201441
vectorchain,validation,16,128,0.01,regime_change,5,0.3704468876703614,0.3946537321901051,0.42619747870419084,0.4480215091806602,0.376126660449647,0.464968553721108,0.37214285813303855,0.4697278120365008
vectorchain,validation,16,128,0.01,second_order_response,5,0.050199176744415576,0.051161866265549805,0.06284477759527883,0.06255193997956922,0.05748471578350625,0.06862636445831781,0.056511423445474204,0.06904944430952671
vectorchain,validation,16,128,0.01,sine,5,0.09621856826518754,0.09620627816152093,0.11768133252692539,0.11185448936280754,0.11134889290605157,0.13048407611307591,0.09993564682243553,0.13478355743025638
vectorchain,validation,16,128,0.03,chirp,5,0.2450025333345282,0.24608210245033346,0.27607652488822254,0.27353867688749206,0.2710973921101846,0.28420637076212696,0.22404834512983984,0.327491839551469
vectorchain,validation,16,128,0.03,first_order_response,5,0.039584053717973376,0.04046365230285164,0.058798936380135815,0.06151601611397253,0.05337628611475257,0.06490242776575085,0.04903733048008511,0.06516262142611802
vectorchain,validation,16,128,0.03,piecewise_linear,5,0.047084380881031604,0.04626760603920934,0.0656848627414324,0.06692537487164442,0.06281131423056366,0.07597490671325022,0.043183712407814184,0.07952900548388941
vectorchain,validation,16,128,0.03,ramp,5,0.036932938289452676,0.03452861988341032,0.05333128856073447,0.053502635869413534,0.04203397021888452,0.054417401148320776,0.04161222898905736,0.07509020657799616
vectorchain,validation,16,128,0.03,regime_change,5,0.40823915453011494,0.4063761732049315,0.46361106369523836,0.45652039365848324,0.449021377071582,0.4647363319708168,0.3987689602746056,0.5490082555007041
vectorchain,validation,16,128,0.03,second_order_response,5,0.0356694312302383,0.035615990207036353,0.05503241682708136,0.057121785010419826,0.05559089841455731,0.05825070601407052,0.04241246181856933,0.06178623287778981
vectorchain,validation,16,128,0.03,sine,5,0.07540711177951395,0.08869251898557005,0.09221300251711378,0.10465690451390297,0.07800017291563524,0.10621024133163412,0.056646712850218786,0.11555098097417778
vectorchain,validation,16,128,0.1,chirp,5,0.21788839373837762,0.21870936669151186,0.25426746320749,0.25259840012490803,0.2418118580056657,0.2683599060038077,0.23604085671635872,0.27252629518670984
vectorchain,validation,16,128,0.1,first_order_response,5,0.01304014636241472,0.013056118144487348,0.016028027815016842,0.016072611488646287,0.015193013068981468,0.016383277136948152,0.01404466273427226,0.01844657464623604
vectorchain,validation,16,128,0.1,piecewise_linear,5,0.03279299758693348,0.03486116477278019,0.04653494127009096,0.045522182441198544,0.04482184216556505,0.04813006870944275,0.04417262202596974,0.05002799100827867
vectorchain,validation,16,128,0.1,ramp,5,0.012346017724762329,0.01236586701268772,0.015378314694998568,0.015162965526094729,0.014780017330915732,0.016778522273825282,0.013079790669287553,0.017090277674869554
vectorchain,validation,16,128,0.1,regime_change,5,0.38702719612523706,0.372159214135428,0.43846206947398336,0.420595158094178,0.4076203819543488,0.47084504459564297,0.3993170746320115,0.4939326880937354
vectorchain,validation,16,128,0.1,second_order_response,5,0.0304536726879784,0.03178506158952602,0.0395753993108192,0.039686324467337684,0.033372304672281514,0.04159838210961203,0.03269928306550117,0.050520702239363585
vectorchain,validation,16,128,0.1,sine,5,0.035855178628423474,0.036506926184193315,0.05742178334084578,0.05612845134556504,0.05174063162641923,0.05756092739996437,0.05068305789430002,0.0709958484379802
