condition_id,seed,horizon,context_length,tolerance,representation,split,signal,n_examples,mae,rmse
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,sine,52,0.08374611065918844,0.09281709076645385
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,chirp,52,0.1161641152711479,0.16499789169596416
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,ramp,52,0.014403192262906196,0.016963040093182863
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,piecewise_linear,52,0.01470063922682151,0.01859917059610496
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,first_order_response,52,0.016828674417799297,0.02131009721299775
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,second_order_response,52,0.014671261450017712,0.018884493403676258
seed-1729__h-16__c-32__tol-0p1__vectorchain,1729,16,32,0.1,vectorchain,test,regime_change,52,0.11061105554808558,0.17110697119390608
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,sine,51,0.011757101851168392,0.015029706769010236
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,chirp,51,0.015064843822573703,0.018710094712366558
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,ramp,51,0.011404794135632447,0.013940441072753294
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,piecewise_linear,51,0.014009206010980964,0.01712272390982129
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,first_order_response,51,0.010797650218949685,0.014392996526896433
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,second_order_response,51,0.010747164678325887,0.013537578768602718
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,validation,regime_change,51,0.02563170870469631,0.03013148028170603
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,sine,51,0.011282155173349484,0.014294061399136321
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,chirp,51,0.02317149074000194,0.027794705774332816
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,ramp,51,0.01126896209845602,0.01402255234725978
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,piecewise_linear,51,0.009422655988401502,0.011016021616815318
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,first_order_response,51,0.009777283973110448,0.012040765120832173
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,second_order_response,51,0.011195563396740129,0.014245501707233297
seed-1729__h-1__c-64__tol-na__raw,1729,1,64,,raw,test,regime_change,51,0.028984929211407207,0.0336875907483785
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,sine,51,0.011682920873286273,0.015137475322367333
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,chirp,51,0.02655218841195044,0.03135309470530502
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,ramp,51,0.009935817749116208,0.012497154275445996
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,piecewise_linear,51,0.012819645991279568,0.015590658478815128
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,first_order_response,51,0.009129475585031289,0.01240872012333901
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,second_order_response,51,0.009561558547597968,0.011958382060876694
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,validation,regime_change,51,0.04595975018216763,0.050419872240364996
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,sine,51,0.011504759904008633,0.015363575562806238
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,chirp,51,0.03807625167500739,0.0435738852029126
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,ramp,51,0.010825866407560478,0.01330667837065006
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,piecewise_linear,51,0.008312198686859966,0.010222303442826522
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,first_order_response,51,0.009201072540331808,0.011374166337012796
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,second_order_response,51,0.010703752594569052,0.013660532762564492
seed-1729__h-1__c-64__tol-na__first_difference,1729,1,64,,first_difference,test,regime_change,51,0.047070637856689454,0.053425641365017665
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,sine,51,0.011694946672775075,0.015234872091031552
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,chirp,51,0.022696107587764133,0.026304048884195713
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,ramp,51,0.011817462361201726,0.014881373990637072
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,piecewise_linear,51,0.013323491574203414,0.016377013264898783
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,first_order_response,51,0.010242110691340112,0.013159147459550796
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,second_order_response,51,0.010332546694683883,0.012901230492422363
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,validation,regime_change,51,0.03487826898116152,0.03982330384513747
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,sine,51,0.012279857350206277,0.015756909063489047
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,chirp,51,0.02959068317399377,0.03581264667188118
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,ramp,51,0.011348201093097277,0.014123252324105525
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,piecewise_linear,51,0.008742565007990973,0.011196303782514837
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,first_order_response,51,0.009225468761407743,0.01185218833785612
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,second_order_response,51,0.011085731731633647,0.014021185385170186
seed-1729__h-1__c-64__tol-0p01__vectorchain,1729,1,64,0.01,vectorchain,test,regime_change,51,0.03711968761510343,0.043852743928314536
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,sine,51,0.012664421726745012,0.016248732176837564
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,chirp,51,0.01911110092616679,0.022896201419808405
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,ramp,51,0.011148093725997944,0.013623433226440182
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,piecewise_linear,51,0.014369096906138978,0.017495670727716687
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,first_order_response,51,0.010532665144956516,0.013702099594134935
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,second_order_response,51,0.01056655217685705,0.012949082801023927
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,validation,regime_change,51,0.026516664421712337,0.031018625504842155
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,sine,51,0.013336369712183771,0.01700949561376372
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,chirp,51,0.022865797242317167,0.027574972160307746
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,ramp,51,0.011376793394009854,0.014358626907514247
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,piecewise_linear,51,0.009579113364404911,0.011402141733982865
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,first_order_response,51,0.01037265186304624,0.012261506127427293
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,second_order_response,51,0.010910257296555578,0.01414949793947019
seed-1729__h-1__c-64__tol-0p03__vectorchain,1729,1,64,0.03,vectorchain,test,regime_change,51,0.02814979995236306,0.033512590416291003
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,sine,51,0.012066452982850362,0.015187310630545141
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,chirp,51,0.01305026023568924,0.01574500246330425
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,ramp,51,0.011207444688884722,0.013645866614334704
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,piecewise_linear,51,0.014630704524193808,0.0178191919895429
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,first_order_response,51,0.010393873751754504,0.013846439775130419
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,second_order_response,51,0.01095485694110162,0.013789920321338434
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,validation,regime_change,51,0.01651054042024225,0.021633963946981496
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,sine,51,0.011368460866066509,0.014637399940734139
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,chirp,51,0.016713028777998646,0.020785590922965547
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,ramp,51,0.011431708857219253,0.01418281510508408
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,piecewise_linear,51,0.009432930938286494,0.011053341460519787
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,first_order_response,51,0.010481458926724176,0.012489897943247015
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,second_order_response,51,0.011367180506525867,0.014234714294733825
seed-1729__h-1__c-64__tol-0p1__vectorchain,1729,1,64,0.1,vectorchain,test,regime_change,51,0.015303721801814609,0.019006701135149195
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,sine,51,0.015108333501613638,0.01880741338923777
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,chirp,51,0.059579035792201876,0.067985303280968
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,ramp,51,0.009328193751286172,0.011836838020883004
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,piecewise_linear,51,0.01244973052603953,0.016263171504961815
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,first_order_response,51,0.014345273109090862,0.0171554742967118
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,second_order_response,51,0.014724365896223461,0.01823346187637251
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,validation,regime_change,51,0.11157417827787446,0.12622009794840564
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,sine,52,0.014188785842396615,0.01766928294199918
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,chirp,52,0.08591902494184103,0.09773431285437245
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,ramp,52,0.013740406519307757,0.01654073950438945
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,piecewise_linear,52,0.011985469224182052,0.015030910744977892
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,first_order_response,52,0.01460777355420004,0.01791286770123843
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,second_order_response,52,0.014920007037508934,0.017815657860679516
seed-1729__h-4__c-64__tol-na__raw,1729,4,64,,raw,test,regime_change,52,0.11375979852219949,0.12805873817150554
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,sine,51,0.03150115313792159,0.037101558990010886
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,chirp,51,0.08940441918193269,0.10100033802268427
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,ramp,51,0.010702986081762312,0.013272660285446854
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,piecewise_linear,51,0.01558150093029362,0.018903284499943735
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,first_order_response,51,0.013657800611580923,0.016962686963120102
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,second_order_response,51,0.013348760359021286,0.016006025055621757
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,validation,regime_change,51,0.14514354401799207,0.16113989857671446
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,sine,52,0.02788672936356038,0.034572394195955404
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,chirp,52,0.11630881219297752,0.13021880310757425
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,ramp,52,0.013625538960093176,0.01610177925222955
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,piecewise_linear,52,0.01316141367881332,0.01694112690393926
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,first_order_response,52,0.01399135908378175,0.017099246575774864
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,second_order_response,52,0.014148523473937588,0.017342442607819145
seed-1729__h-4__c-64__tol-na__first_difference,1729,4,64,,first_difference,test,regime_change,52,0.13972223519287016,0.15810181065807602
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,sine,51,0.022866000999097188,0.027113457461609453
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,chirp,51,0.05996043316757692,0.06994566510971277
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,ramp,51,0.015649215100532656,0.019836794810109745
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,piecewise_linear,51,0.017092819137591884,0.02146426685857071
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,first_order_response,51,0.017658680039292052,0.0219342938536771
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,second_order_response,51,0.015125933922618417,0.018999105109110948
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,validation,regime_change,51,0.1016413085895633,0.11719394585012811
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,sine,52,0.025941974824279686,0.03245361034314386
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,chirp,52,0.0752234684437732,0.0890519449185347
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,ramp,52,0.014371993278386922,0.01779232647159272
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,piecewise_linear,52,0.01576293295870781,0.0206170054607845
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,first_order_response,52,0.014281855788881368,0.01921568791553148
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,second_order_response,52,0.01650701258327277,0.021491501848791856
seed-1729__h-4__c-64__tol-0p01__vectorchain,1729,4,64,0.01,vectorchain,test,regime_change,52,0.09711986745391309,0.11457667793310436
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,sine,51,0.025964815281901484,0.03069800799086721
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,chirp,51,0.055372859485403936,0.0651439820964739
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,ramp,51,0.011605788639634417,0.01455638085009242
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,piecewise_linear,51,0.01696968622163507,0.021097266391444415
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,first_order_response,51,0.01439958045947347,0.018300037145390968
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,second_order_response,51,0.01603214544102207,0.020182257497355537
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,validation,regime_change,51,0.08218500541765716,0.09376811237484377
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,sine,52,0.025819401544821503,0.03304049397146139
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,chirp,52,0.06426866584874692,0.0737202168070339
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,ramp,52,0.013710700011557301,0.01619796321484339
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,piecewise_linear,52,0.014217764130568418,0.018668460939927016
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,first_order_response,52,0.01437043251515944,0.01824819654205427
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,second_order_response,52,0.01538537687754536,0.01843983864289665
seed-1729__h-4__c-64__tol-0p03__vectorchain,1729,4,64,0.03,vectorchain,test,regime_change,52,0.07631402147774863,0.08890963579708133
seed-1729__h-4__c-64__tol-0p1__vectorchain,1729,4,64,0.1,vectorchain,validation,sine,51,0.01618144696564263,0.02032499510726861
seed-1729__h-4__c-64__tol-0p1__vectorchain,1729,4,64,0.1,vectorchain,validation,chirp,51,0.02176129844016609,0.027468363873454874
seed-1729__h-4__c-64__tol-0p1__vectorchain,1729,4,64,0.1,vectorchain,validation,ramp,51,0.009147871822472486,0.011182004005803282
seed-1729__h-4__c-64__tol-0p1__vectorchain,1729,4,64,0.1,vectorchain,validation,piecewise_linear,51,0.013921471613680104,0.017350065172312756
